"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Leonardian",7,8.48230174745025,98,3,0.580467408518187,0.0407651660734818,0.254631217838765,0.0521513935996441,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0
"Leonardian",20,10.1537552987859,130,7,-0.00990762286651857,0.0898658208513669,0.252898550724638,0.0494477613602572,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0
"Leonardian",55,10.8882567281396,155,13,-0.815563935716816,0.142316678256236,0.249242424242424,0.05025939618803,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0
"Leonardian",148,11.5324023369922,167,17,-1.86065802331612,0.206960689717604,0.25609756097561,0.0965751457650894,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0
"Leonardian",403,11.9749301517554,169,18,-3.73575318375385,0.357903613932229,0.254437869822485,0.105907530542228,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0
"Leonardian",1097,11.9973524770398,169,18,-3.97892512012185,0.389177785045209,0.248520710059172,0.0941808967244937,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0
"Lopingian",7,8.39560384206872,90,48,-1.60084831948058,0.0629939096809259,0.247747016318909,2.4159798609812,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0
"Lopingian",20,9.03293769682707,117,31,-0.0406104584936131,-0.00315793902670729,0.241379310344828,0.105083132901511,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0
"Lopingian",55,10.3756954266029,117,27,-0.467384559553167,0.052265110835899,0.247863247863248,0.103478104154294,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0
"Lopingian",148,10.3874812336009,117,27,-0.590995797553901,0.0662267872868223,0.247863247863248,0.0799935282522448,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0
"Lopingian",403,10.3874812336009,117,27,-0.669224044571818,0.0751773186428283,0.247863247863248,0.0838544327671287,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0
"Lopingian",1097,10.3874812336009,117,27,-0.691357099550731,0.0762359220747771,0.247863247863248,0.0748133467442219,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0
"Meramecian",7,10.3674478979252,57,0,0.733960794841066,0.0263921047530149,0.25,2.49823581185295,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0
"Meramecian",20,11.037500086131,70,1,0.862382220894188,0.0177164070778488,0.251760563380282,0.0960946921871622,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0
"Meramecian",55,11.6481491899308,78,1,0.818135111171285,0.0237211159677288,0.246753246753247,0.100827504418491,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0
"Meramecian",148,12.2344073989864,80,1,0.81040806762037,0.0180813930048826,0.25,0.139591450435393,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0
