"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Morrowan",7,9.80658531101306,68,0,0.736104106211093,0.0655729073238393,0.205882352941177,0.064966261314937,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",20,10.8258084058953,96,0,0.404874799517634,0.0705167665432293,0.247058823529412,0.0636693367786363,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",55,10.7547598871216,135,0,0.302302066709908,0.0663017268285958,0.268634259259259,0.0506063764033333,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",148,11.0620597593896,162,0,-0.272257696866949,0.108043950095417,0.298695799457995,0.0608101391149801,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",403,11.7761406554995,166,0,-1.47888988274092,0.19418216173292,0.307228915662651,0.0771614033947695,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",1097,11.9273480227007,166,0,-2.10785545288168,0.251871345076019,0.307228915662651,0.0703306965890572,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Osagean",7,9.31584229590185,89,22,-1.25269735391379,0.16954992658731,0.213124551757112,0.106985651639871,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",20,10.4156637852038,126,35,-3.1769282363761,0.282103688237307,0.261021331609567,0.168233241827987,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",55,11.2304038048851,147.5,44.5,-8.16808674222768,0.639911082589158,0.284792626728111,0.260041662200262,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",148,11.6994576178695,159,50,-13.1998011626099,1.02241604098367,0.298749851643787,0.238756838924412,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",403,12.0771309432469,161,51,-16.5415707922557,1.27551334307308,0.304347826086957,0.205959963175312,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
